       em4        
 KB/s in  KB/s out
 1350.64   1377.78
 1350.58   1338.39
 1170.71   1177.88
 1246.67   1268.42
 1285.55   1256.86
 1358.63   1310.20
 1307.88   1347.68
 1324.35   1308.87
 1399.90   1337.05
 1272.95   1291.75
 1208.75   1234.05
 1483.06   1441.16
 1459.13   1448.87
 1314.98   1317.68
 1502.39   1494.93
       em4        
 KB/s in  KB/s out
 1432.44   1395.11
 1302.21   1307.55
 1419.48   1395.89
 1304.18   1304.96
 1286.57   1260.04
 1230.50   1205.53
 1354.55   1315.45
 1364.85   1351.73
 1357.54   1332.03
 1552.20   1509.99
 1328.58   1317.61
 1459.40   1419.91
 1435.35   1407.62
 1453.55   1440.22
 1442.92   1387.95
 1290.77   1293.46
 1193.68   1239.93
 1433.45   1382.34
 1198.83   1200.99
 1038.75   1055.02
 1372.19   1338.01
 1450.37   1403.96
       em4        
 KB/s in  KB/s out
 1220.71   1263.78
 1233.52   1200.37
 1409.40   1347.77
 1302.39   1316.07
 1309.35   1289.12
 1394.60   1356.83
 1333.00   1330.73
 1376.16   1388.56
 1325.75   1296.74
 1320.72   1310.65
 1187.26   1164.69
 1325.29   1266.99
 1407.39   1398.63
 1256.99   1288.41
 1536.61   1471.79
 1253.67   1264.81
 1108.88   1126.10
 1461.90   1374.92
 1418.08   1427.67
 1367.67   1327.45
 1359.20   1356.44
 1038.43   1089.25
       em4        
 KB/s in  KB/s out
 1510.57   1444.47
 1388.46   1355.94
 1260.47   1265.77
 1413.06   1367.89
 1218.17   1256.04
 1266.51   1235.28
 1395.31   1354.35
 1298.55   1299.28
 1423.73   1376.44
 1311.40   1308.30
 1001.35   1010.67
 1357.44   1343.72
 1369.37   1372.34
 1290.18   1285.46
 1423.54   1355.92
 1172.51   1197.60
 1242.32   1191.25
 1352.15   1388.16
 1154.67   1186.86
 1505.55   1406.63
 1188.37   1200.59
 1148.51   1162.07
       em4        
 KB/s in  KB/s out
 1402.64   1304.19
 1130.27   1137.66
 1229.97   1280.75
 1579.74   1496.46
 1216.29   1251.44
 1369.63   1314.05
 1188.86   1160.68
 1115.97   1154.80
 1350.35   1341.28
 1202.51   1174.57
 1184.71   1232.29
 1412.14   1323.76
 1267.84   1263.08
 1222.35   1232.80
 1534.46   1478.39
 1205.25   1306.42
 1628.09   1546.02
 1248.09   1203.85
 1097.11   1142.49
 1421.94   1334.59
 1281.55   1295.60
 1537.88   1495.80
       em4        
 KB/s in  KB/s out
 1380.47   1391.32
 1132.98   1122.11
 1486.65   1443.98
 1016.35   1018.52
 1433.58   1362.06
  840.69    845.05
 1299.23   1375.50
 1487.18   1401.40
 1205.23   1236.59
 1356.97   1256.45
 1137.90   1141.61
 1260.02   1288.21
 1517.73   1445.66
 1258.18   1303.69
 1452.13   1436.31
 1438.56   1379.83
 1133.62   1166.37
 1180.93   1140.02
 1255.62   1225.46
 1249.49   1267.38
 1506.29   1493.43
 1239.19   1257.24
       em4        
 KB/s in  KB/s out
 1393.88   1375.34
 1362.68   1363.28
 1363.68   1362.90
 1341.86   1282.82
 1285.74   1277.96
 1378.77   1385.89
 1491.83   1417.77
 1093.22   1111.07
 1335.54   1337.57
 1348.86   1353.28
 1286.44   1293.62
 1470.63   1427.41
 1227.99   1211.11
 1188.80   1174.46
 1461.15   1406.68
 1266.91   1327.30
 1391.94   1386.22
 1392.74   1374.65
 1325.83   1289.74
 1482.62   1411.35
 1340.02   1335.48
 1453.57   1436.67
       em4        
 KB/s in  KB/s out
 1382.01   1423.37
 1228.93   1231.02
 1234.37   1206.40
 1292.72   1302.40
 1405.90   1355.44
 1197.22   1210.53
 1377.62   1356.49
 1142.41   1200.45
 1316.31   1297.09
 1284.03   1252.51
 1137.42   1189.93
 1497.00   1410.10
 1299.29   1305.98
 1482.05   1427.66
 1359.95   1412.76
 1353.24   1347.08
 1400.99   1334.00
 1325.60   1305.69
 1459.30   1426.40
 1169.57   1163.99
 1387.13   1357.61
 1179.95   1243.98
       em4        
 KB/s in  KB/s out
 1172.97   1136.12
 1211.10   1238.81
 1194.26   1180.96
 1368.01   1357.54
 1316.52   1291.60
 1411.60   1383.40
 1443.59   1480.69
 1266.32   1232.51
 1124.92   1119.14
 1511.38   1479.26
 1356.31   1352.56
 1263.67   1241.07
 1384.30   1343.25
 1172.42   1253.42
 1280.39   1240.08
 1313.79   1292.07
 1270.60   1235.63
 1351.91   1334.12
 1032.06   1026.27
