       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  485100.5   9712.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  291927.0  53046.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  209838.9  67750.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  256962.6  143321.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  169318.6  251772.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  365509.0  61652.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  594454.9  78327.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  484375.4  80206.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  427400.3  27118.02
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  240984.4   7240.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  137799.7  185807.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  368679.6  34623.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  416850.7  48161.25
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  365557.3   3321.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  244624.1  30390.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  296074.3  28754.31
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  283339.8  14677.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  375174.6   3343.60
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  440567.7  31128.05
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  391132.5  49242.70
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  315872.4  79582.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  376528.7  28752.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  373295.7  38753.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  449055.0  40401.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  301086.3  117389.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  321257.2  22746.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  443803.7  106517.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  403967.9  64736.71
