Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           8.45    0.00    3.58    1.57    0.00   86.40

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdd               0.00   117.00    4.00  754.00    32.00 57395.00   151.52    27.77   37.14  124.00   36.68   1.32 100.00
sdf               0.00    23.00    0.00   55.00     0.00 48892.00  1777.89     7.53  146.55    0.00  146.55  18.11  99.60
sde               0.00    99.00    3.00  595.00    20.00 63112.00   211.14    58.80   98.70  192.00   98.23   1.67 100.00
sdg               0.00    26.00    0.00   79.00     0.00 65532.00  1659.04     7.62   99.65    0.00   99.65  12.61  99.60
sdh               0.00    17.00    0.00   63.00     0.00 52464.00  1665.52     6.51  109.33    0.00  109.33  15.87 100.00
sdi               0.00    18.00    0.00   64.00     0.00 48412.00  1512.88     6.66  112.00    0.00  112.00  15.44  98.80
sdj               0.00    20.00    0.00   64.00     0.00 51240.00  1601.25     6.24   98.25    0.00   98.25  15.56  99.60
sdk               0.00    22.00    0.00   77.00     0.00 64428.00  1673.45     6.17   89.97    0.00   89.97  12.99 100.00
sdl               0.00     8.00    0.00   28.00     0.00 25476.00  1819.71     3.19  120.29    0.00  120.29  33.00  92.40
sdm               0.00    18.00    0.00   76.00     0.00 59720.00  1571.58     8.67  114.37    0.00  114.37  13.16 100.00
sdo               0.00    15.00    1.00   62.00     4.00 46296.00  1469.84     7.02  110.54  208.00  108.97  15.87 100.00
sdn               0.00    17.00    0.00   82.00     0.00 59220.00  1444.39     7.27   91.32    0.00   91.32  12.20 100.00
sdp               0.00    18.00    0.00   64.00     0.00 50932.00  1591.62     6.77  112.69    0.00  112.69  15.50  99.20
sdr               0.00    24.00    1.00   82.00     4.00 68592.00  1652.92     8.64  109.30  132.00  109.02  12.05 100.00
sdt               0.00    12.00    0.00   56.00     0.00 37968.00  1356.00     4.54   89.00    0.00   89.00  17.50  98.00
sdu               0.00    18.00    0.00   56.00     0.00 48092.00  1717.57     5.82  107.79    0.00  107.79  17.71  99.20
sdv               0.00    12.00    0.00   61.00     0.00 46972.00  1540.07     5.39   94.62    0.00   94.62  16.39 100.00
sdw               0.00    19.00    0.00   67.00     0.00 54844.00  1637.13     6.18   99.76    0.00   99.76  14.93 100.00
sdx               0.00    16.00    0.00   61.00     0.00 46296.00  1517.90     5.86  103.34    0.00  103.34  16.39 100.00
sdy               0.00    21.00    2.00   72.00    16.00 55220.00  1492.86     9.59  130.16  186.00  128.61  13.51 100.00
sds               0.00    13.00    1.00   47.00     8.00 38456.00  1602.67     4.65  104.58  184.00  102.89  20.75  99.60
sdq               0.00    19.00    0.00   61.00     0.00 48320.00  1584.26     6.04  107.87    0.00  107.87  16.33  99.60
sdz               0.00    16.00    0.00    9.00     0.00  1036.00   230.22     0.12   12.89    0.00   12.89  12.89  11.60
dm-0              0.00     0.00    0.00   25.00     0.00  1036.00    82.88     0.33   13.12    0.00   13.12   4.64  11.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          16.97    0.00   11.37   26.26    0.00   45.40

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     6.00    0.00   28.00     0.00 22672.00  1619.43     0.64   28.86    0.00   28.86   9.57  26.80
sdb               0.00    16.00    0.00   34.00     0.00 42292.00  2487.76     1.10   35.29    0.00   35.29  17.18  58.40
sdc               0.00     9.00    0.00   24.00     0.00 23100.00  1925.00     0.46   22.50    0.00   22.50  12.83  30.80
sdd               0.00    17.00    0.00   31.00     0.00 37932.00  2447.23     1.65   52.52    0.00   52.52  31.61  98.00
sdf               0.00    20.00    0.00   52.00     0.00 54384.00  2091.69     1.63   32.77    0.00   32.77  15.77  82.00
sde               0.00    24.00    0.00   76.00     0.00 66812.00  1758.21     4.28   57.00    0.00   57.00  13.11  99.60
sdg               0.00    29.00    0.00   60.00     0.00 73328.00  2444.27     2.63   45.47    0.00   45.47  16.60  99.60
sdh               0.00    19.00    0.00   60.00     0.00 55792.00  1859.73     1.90   33.67    0.00   33.67  11.47  68.80
sdi               0.00    30.00    0.00   68.00     0.00 74452.00  2189.76     2.45   38.29    0.00   38.29  14.47  98.40
sdj               0.00    23.00    0.00   69.00     0.00 66612.00  1930.78     2.76   44.29    0.00   44.29  11.13  76.80
sdk               0.00    25.00    0.00   76.00     0.00 70712.00  1860.84     3.21   43.37    0.00   43.37  12.95  98.40
sdl               0.00     1.00    0.00   10.00     0.00  5432.00  1086.40     0.12   11.60    0.00   11.60   8.40   8.40
sdm               0.00    30.00    0.00   77.00     0.00 76832.00  1995.64     2.74   42.23    0.00   42.23  12.52  96.40
sdo               0.00    16.00    0.00   54.00     0.00 49908.00  1848.44     2.37   48.67    0.00   48.67  12.37  66.80
sdn               0.00    29.00    0.00   73.00     0.00 73252.00  2006.90     2.49   34.68    0.00   34.68  13.04  95.20
sdp               0.00    21.00    0.00   76.00     0.00 67376.00  1773.05     2.74   37.89    0.00   37.89  11.21  85.20
sdr               0.00    16.00    0.00   35.00     0.00 42540.00  2430.86     1.12   36.23    0.00   36.23  18.29  64.00
sdt               0.00    21.00    0.00   74.00     0.00 64724.00  1749.30     3.40   47.35    0.00   47.35  10.27  76.00
sdu               0.00    22.00    0.00   44.00     0.00 55332.00  2515.09     1.34   32.55    0.00   32.55  16.64  73.20
sdv               0.00    12.00    0.00   37.00     0.00 34172.00  1847.14     1.31   39.46    0.00   39.46  15.24  56.40
sdw               0.00    14.00    0.00   44.00     0.00 42640.00  1938.18     1.12   27.00    0.00   27.00  12.64  55.60
sdx               0.00    24.00    0.00   71.00     0.00 64748.00  1823.89     2.34   34.20    0.00   34.20  12.45  88.40
sdy               0.00    22.00   14.00   71.00   112.00 64372.00  1517.27     4.75   60.28   71.14   58.14  11.76 100.00
sds               0.00     9.00    0.00   29.00     0.00 24152.00  1665.66     0.42   15.17    0.00   15.17   9.79  28.40
sdq               0.00    23.00    0.00   72.00     0.00 69932.00  1942.56     2.39   36.33    0.00   36.33  12.44  89.60
sdz               0.00    20.00    0.00   12.00     0.00   208.00    34.67     0.15   12.67    0.00   12.67  12.67  15.20
dm-0              0.00     0.00    0.00   32.00     0.00   208.00    13.00     0.43   13.38    0.00   13.38   4.75  15.20
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          14.50    0.00    7.04   13.06    0.00   65.40

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00    11.00    0.00   42.00     0.00 34056.00  1621.71     1.71   40.67    0.00   40.67   9.90  41.60
sdb               0.00     4.00    0.00   20.00     0.00 14952.00  1495.20     0.24   12.00    0.00   12.00   7.00  14.00
sdc               0.00     6.00    0.00   41.00     0.00 28908.00  1410.15     1.05   25.56    0.00   25.56   9.66  39.60
sdd               0.00     4.00    0.00   11.00     0.00  8248.00  1499.64     3.44  315.64    0.00  315.64  90.55  99.60
sdf               0.00     3.00    0.00   18.00     0.00 11124.00  1236.00     0.48   26.44    0.00   26.44   8.89  16.00
sde               0.00     8.00    0.00   32.00     0.00 27292.00  1705.75     2.92   57.25    0.00   57.25  31.13  99.60
sdg               0.00     4.00    0.00   19.00     0.00 14168.00  1491.37     0.39   21.05    0.00   21.05  10.74  20.40
sdh               0.00     2.00    0.00   14.00     0.00  9044.00  1292.00     0.13    9.14    0.00    9.14   4.00   5.60
sdi               0.00     2.00    0.00   14.00     0.00 12352.00  1764.57     0.23   16.29    0.00   16.29   9.14  12.80
sdj               0.00     3.00    0.00   16.00     0.00 10600.00  1325.00     0.18   11.50    0.00   11.50   6.75  10.80
sdk               0.00    22.00    0.00   64.00     0.00 57848.00  1807.75     2.12   33.19    0.00   33.19  11.38  72.80
sdl               0.00     5.00    0.00   25.00     0.00 17040.00  1363.20     0.85   33.92    0.00   33.92   8.00  20.00
sdm               0.00    15.00    1.00   38.00     4.00 42844.00  2197.33     1.49   38.87   84.00   37.68  15.69  61.20
sdo               0.00     3.00    0.00   10.00     0.00  8516.00  1703.20     0.19   19.20    0.00   19.20  10.40  10.40
sdn               0.00     4.00    0.00   19.00     0.00 13920.00  1465.26     0.18    9.68    0.00    9.68   6.74  12.80
sdp               0.00     2.00    0.00   17.00     0.00 10580.00  1244.71     0.20   12.00    0.00   12.00   6.12  10.40
sdr               0.00     4.00    0.00   27.00     0.00 18592.00  1377.19     0.37   13.63    0.00   13.63   7.26  19.60
sdt               0.00     2.00    0.00    7.00     0.00  5400.00  1542.86     0.12   17.71    0.00   17.71  10.29   7.20
sdu               0.00     7.00    0.00   39.00     0.00 28104.00  1441.23     0.78   20.00    0.00   20.00   9.33  36.40
sdv               0.00     2.00    0.00   11.00     0.00  8512.00  1547.64     0.18   16.36    0.00   16.36   8.36   9.20
sdw               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdx               0.00     2.00    0.00   12.00     0.00  8000.00  1333.33     0.26   22.00    0.00   22.00   9.67  11.60
sdy               0.00   111.00    4.00  889.00    32.00 33641.50    75.42     3.11    1.96   46.00    1.76   1.12 100.00
sds               0.00     2.00    0.00   20.00     0.00 11896.00  1189.60     0.49   24.40    0.00   24.40   8.40  16.80
sdq               0.00     2.00    0.00   17.00     0.00 10328.00  1215.06     0.23   13.65    0.00   13.65   8.94  15.20
sdz               0.00    20.00    0.00   12.00     0.00   252.00    42.00     0.16   13.00    0.00   13.00  13.00  15.60
dm-0              0.00     0.00    0.00   32.00     0.00   252.00    15.75     0.44   13.88    0.00   13.88   4.88  15.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          21.90    0.00   10.38   13.80    0.00   53.92

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     8.00    0.00   37.00     0.00 25820.00  1395.68     1.80   40.32    0.00   40.32  11.24  41.60
sdb               0.00     4.00    0.00   24.00     0.00 13208.00  1100.67     0.74   27.00    0.00   27.00   8.67  20.80
sdc               0.00     8.00    0.00   35.00     0.00 27340.00  1562.29     1.70   48.69    0.00   48.69  13.37  46.80
sdd               0.00     9.00    0.00   32.00     0.00 30824.00  1926.50     2.32   70.88    0.00   70.88  31.25 100.00
sdf               0.00    12.00    0.00   51.00     0.00 36676.00  1438.27     1.62   27.76    0.00   27.76  10.75  54.80
sde               0.00    14.00    0.00   38.00     0.00 36208.00  1905.68     3.32   83.58    0.00   83.58  26.32 100.00
sdg               0.00     2.00    0.00   11.00     0.00  7996.00  1453.82     0.20   17.82    0.00   17.82  10.91  12.00
sdh               0.00     0.00    0.00    6.00     0.00  1056.00   352.00     0.08   10.00    0.00   10.00  12.00   7.20
sdi               0.00     8.00    0.00   39.00     0.00 26596.00  1363.90     1.21   30.05    0.00   30.05  10.05  39.20
sdj               0.00     7.00    0.00   32.00     0.00 22444.00  1402.75     0.60   16.88    0.00   16.88   9.88  31.60
sdk               0.00     8.00    0.00   34.00     0.00 25816.00  1518.59     0.75   21.88    0.00   21.88  10.47  35.60
sdl               0.00     6.00    0.00   28.00     0.00 19084.00  1363.14     0.77   23.43    0.00   23.43  12.71  35.60
sdm               0.00    10.00    0.00   50.00     0.00 36372.00  1454.88     1.82   34.08    0.00   34.08   9.92  49.60
sdo               0.00     7.00    0.00   32.00     0.00 21200.00  1325.00     0.76   18.00    0.00   18.00   9.50  30.40
sdn               0.00     4.00    0.00   19.00     0.00 11892.00  1251.79     0.44   17.89    0.00   17.89  16.21  30.80
sdp               0.00     4.00    0.00   24.00     0.00 16000.00  1333.33     0.52   21.67    0.00   21.67  10.33  24.80
sdr               0.00     7.00    0.00   28.00     0.00 20128.00  1437.71     0.90   30.29    0.00   30.29   9.29  26.00
sdt               0.00     4.00    1.00   17.00     8.00 11644.00  1294.67     0.50   27.56   28.00   27.53  12.44  22.40
sdu               0.00     9.00    0.00   30.00     0.00 22232.00  1482.13     1.24   34.13    0.00   34.13  10.40  31.20
sdv               0.00     5.00    0.00   16.00     0.00 13908.00  1738.50     0.73   44.00    0.00   44.00  17.75  28.40
sdw               0.00     2.00    0.00   17.00     0.00 10084.00  1186.35     0.32   18.82    0.00   18.82   9.18  15.60
sdx               0.00    10.00    0.00   42.00     0.00 28932.00  1377.71     1.52   32.57    0.00   32.57   9.71  40.80
sdy               0.00     9.00    0.00   32.00     0.00 27300.00  1706.25     4.37  174.38    0.00  174.38  31.25 100.00
sds               0.00     6.00    0.00   33.00     0.00 23988.00  1453.82     1.00   30.18    0.00   30.18  11.39  37.60
sdq               0.00    14.00    0.00   48.00     0.00 40008.00  1667.00     1.59   33.08    0.00   33.08  10.42  50.00
sdz               0.00    18.00    0.00   12.00     0.00   376.00    62.67     0.16   13.33    0.00   13.33  13.33  16.00
dm-0              0.00     0.00    0.00   30.00     0.00   376.00    25.07     0.42   14.13    0.00   14.13   5.33  16.00
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          42.65    0.00   18.94   13.01    0.00   25.40

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     7.00    0.00   30.00     0.00 20416.00  1361.07     0.50   24.40    0.00   24.40   7.20  21.60
sdb               0.00    32.00    0.00   70.00     0.00 70240.00  2006.86     7.30   55.43    0.00   55.43  10.91  76.40
sdc               0.00    98.00    7.00  686.00    56.00 24108.50    69.74     4.50    6.49   16.00    6.40   0.65  44.80
sdd               0.00    26.00    0.00  130.00     0.00 89220.00  1372.62     5.38   41.69    0.00   41.69   7.66  99.60
sdf               0.00    12.00    0.00   55.00     0.00 43852.00  1594.62     2.09   41.75    0.00   41.75  12.95  71.20
sde               0.00    30.00    0.00   80.00     0.00 77724.00  1943.10     7.24  104.10    0.00  104.10  12.50 100.00
sdg               0.00    19.00    0.00   91.00     0.00 67108.00  1474.90     2.75   30.24    0.00   30.24   8.48  77.20
sdh               0.00     6.00    0.00   41.00     0.00 25052.00  1222.05     0.94   21.17    0.00   21.17   8.10  33.20
sdi               0.00   201.00   18.00  967.00   144.00 70257.50   142.95     9.37    9.55   28.00    9.20   1.00  98.80
sdj               0.00    14.00    4.00   70.00    32.00 48308.00  1306.49     2.02   25.35   26.00   25.31   7.78  57.60
sdk               0.00     8.00    0.00   48.00     0.00 32284.00  1345.17     1.20   25.25    0.00   25.25  10.75  51.60
sdl               0.00    11.00    0.00   56.00     0.00 42308.00  1511.00     1.29   25.00    0.00   25.00   8.71  48.80
sdm               0.00    16.00    0.00  100.00     0.00 69184.00  1383.68     2.54   26.60    0.00   26.60   8.16  81.60
sdo               0.00     4.00    0.00   30.00     0.00 22680.00  1512.00     0.85   34.40    0.00   34.40   8.13  24.40
sdn               0.00    11.00    0.00   72.00     0.00 51104.00  1419.56     2.04   28.72    0.00   28.72   7.78  56.00
sdp               0.00     9.00    0.00   58.00     0.00 37976.00  1309.52     1.10   18.90    0.00   18.90   8.69  50.40
sdr               0.00     8.00    0.00   58.00     0.00 40012.00  1379.72     1.20   20.34    0.00   20.34   8.76  50.80
sdt               0.00     9.00    0.00   45.00     0.00 33548.00  1491.02     0.91   18.49    0.00   18.49   9.51  42.80
sdu               0.00    15.00    0.00   87.00     0.00 65012.00  1494.53     2.55   31.72    0.00   31.72   9.66  84.00
sdv               0.00    16.00    0.00   71.00     0.00 48292.00  1360.34     2.04   25.18    0.00   25.18   9.18  65.20
sdw               0.00     8.00    0.00   33.00     0.00 25284.00  1532.36     1.17   35.39    0.00   35.39   9.82  32.40
sdx               0.00    17.00    0.00   90.00     0.00 62212.00  1382.49     2.29   26.84    0.00   26.84   8.13  73.20
sdy               0.00    19.00    0.00   77.00     0.00 60588.00  1573.71     3.99   53.71    0.00   53.71  12.94  99.60
sds               0.00    10.00    0.00   60.00     0.00 37240.00  1241.33     1.46   20.13    0.00   20.13   7.53  45.20
sdq               0.00    13.00    0.00   65.00     0.00 43132.00  1327.14     1.43   16.43    0.00   16.43   7.69  50.00
sdz               0.00    27.00    0.00   43.00     0.00  1048.00    48.74     1.50   34.79    0.00   34.79   6.88  29.60
dm-0              0.00     0.00    0.00   70.00     0.00  1048.00    29.94     1.95   27.89    0.00   27.89   4.23  29.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          36.26    0.00   17.12   18.69    0.00   27.92

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     5.00    0.00   19.00     0.00 11128.00  1171.37     6.25  208.42    0.00  208.42  32.84  62.40
sdb               0.00     1.00    0.00   32.00     0.00 23692.00  1480.75     3.36  215.00    0.00  215.00  19.88  63.60
sdc               0.00    14.00    0.00   28.00     0.00 25112.00  1793.71     7.04  224.57    0.00  224.57  27.29  76.40
sdd               0.00    37.00    0.00   49.00     0.00 49860.00  2035.10    16.78  128.16    0.00  128.16  20.33  99.60
sdf               0.00    11.00    0.00   30.00     0.00 21692.00  1446.13     4.58  108.13    0.00  108.13  25.87  77.60
sde               0.00    16.00    0.00   33.00     0.00 31876.00  1931.88     5.40  125.09    0.00  125.09  30.30 100.00
sdg               0.00    28.00   15.00   46.00   120.00 58304.00  1915.54    10.37  157.05   54.93  190.35  15.02  91.60
sdh               0.00    29.00    0.00   53.00     0.00 57940.00  2186.42     9.50  158.11    0.00  158.11  15.32  81.20
sdi               0.00    29.00    0.00   30.00     0.00 23444.00  1562.93     9.38  134.80    0.00  134.80  23.87  71.60
sdj               0.00    57.00   22.00  180.00   176.00 13622.00   136.61    83.56  311.86   30.18  346.29   4.93  99.60
sdk               0.00    28.00    0.00   38.00     0.00 32392.00  1704.84    12.17  160.63    0.00  160.63  19.05  72.40
sdl               0.00    28.00    0.00   36.00     0.00 27516.00  1528.67     9.59  126.89    0.00  126.89  20.00  72.00
sdm               0.00    19.00    0.00   58.00     0.00 40104.00  1382.90     7.13   92.69    0.00   92.69  15.24  88.40
sdo               0.00     5.00    0.00   12.00     0.00  7508.00  1251.33     2.63  162.33    0.00  162.33  52.33  62.80
sdn               0.00    32.00    0.00   66.00     0.00 68644.00  2080.12    10.71  156.24    0.00  156.24  12.97  85.60
sdp               0.00    29.00    0.00   52.00     0.00 62772.00  2414.31     9.09  156.15    0.00  156.15  15.00  78.00
sdr               0.00     9.00    0.00   28.00     0.00 19112.00  1365.14     3.72   99.86    0.00   99.86  24.00  67.20
sdt               0.00    32.00    1.00   39.00     8.00 33760.00  1688.40    12.22  169.60  360.00  164.72  18.50  74.00
sdu               0.00    27.00    0.00   33.00     0.00 21712.00  1315.88     7.38  133.58    0.00  133.58  21.58  71.20
sdv               0.00    38.00    0.00   45.00     0.00 34332.00  1525.87     7.24  125.42    0.00  125.42  17.42  78.40
sdw               0.00    11.00    0.00   38.00     0.00 25060.00  1318.95     4.53   84.95    0.00   84.95  21.68  82.40
sdx               0.00     6.00    0.00   18.00     0.00 13912.00  1545.78     4.28  218.89    0.00  218.89  38.44  69.20
sdy               0.00    18.00    0.00   71.00     0.00 57040.00  1606.76     7.53  101.24    0.00  101.24  13.97  99.20
sds               0.00    31.00    0.00   39.00     0.00 34504.00  1769.44    15.02  180.92    0.00  180.92  20.51  80.00
sdq               0.00    15.00    0.00   64.00     0.00 54212.00  1694.12     5.84   79.00    0.00   79.00  15.25  97.60
sdz               0.00    18.00    0.00   12.00     0.00   492.00    82.00     0.16   13.67    0.00   13.67  13.67  16.40
dm-0              0.00     0.00    0.00   30.00     0.00   492.00    32.80     0.47   15.60    0.00   15.60   5.47  16.40
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          29.67    0.00   15.39   30.11    0.00   24.83

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00    16.00    0.00   45.00     0.00 40976.00  1821.16    12.22  301.78    0.00  301.78  22.22 100.00
sdb               0.00     3.00    0.00   24.00     0.00 15612.00  1301.00     8.38  329.67    0.00  329.67  41.50  99.60
sdc               0.00    15.00    0.00   34.00     0.00 28820.00  1695.29    10.96  316.12    0.00  316.12  29.41 100.00
sdd               0.00    13.00    0.00   51.00     0.00 58996.00  2313.57    12.80  428.00    0.00  428.00  19.61 100.00
sdf               0.00    14.00    0.00   40.00     0.00 34312.00  1715.60    10.00  265.60    0.00  265.60  25.00 100.00
sde               0.00    15.00    0.00   33.00     0.00 34248.00  2075.64     9.48  307.76    0.00  307.76  30.30 100.00
sdg               0.00    65.00    2.00  318.00    16.00 20972.00   131.18    54.99  138.56  390.00  136.98   3.12 100.00
sdh               0.00    14.00    0.00   34.00     0.00 27684.00  1628.47     8.32  260.00    0.00  260.00  29.41 100.00
sdi               0.00    11.00    0.00   43.00     0.00 57768.00  2686.88    10.83  363.53    0.00  363.53  23.26 100.00
sdj               0.00   110.00    0.00  604.00     0.00 21564.50    71.41   134.50  244.48    0.00  244.48   1.66 100.00
sdk               0.00    19.00    3.00   57.00    24.00 61672.00  2056.53    14.75  317.40  298.67  318.39  16.67 100.00
sdl               0.00    17.00    0.00   53.00     0.00 62376.00  2353.81    11.31  289.96    0.00  289.96  18.87 100.00
sdm               0.00    18.00    2.00   46.00    16.00 43308.00  1805.17    12.07  272.67  198.00  275.91  20.83 100.00
sdo               0.00    44.00    0.00   36.00     0.00 33440.00  1857.78    13.73  291.89    0.00  291.89  27.78 100.00
sdn               0.00    11.00    0.00   34.00     0.00 29032.00  1707.76     9.46  269.88    0.00  269.88  29.41 100.00
sdp               0.00    12.00    0.00   40.00     0.00 34416.00  1720.80    10.99  286.40    0.00  286.40  25.00 100.00
sdr               0.00    24.00    2.00   36.00    12.00 54116.00  2848.84    16.92  452.42  484.00  450.67  26.32 100.00
sdt               0.00    13.00    3.00   57.00    24.00 64768.00  2159.73    13.40  306.60  336.00  305.05  16.67 100.00
sdu               0.00     8.00    0.00   40.00     0.00 56564.00  2828.20    24.26  662.10    0.00  662.10  25.00 100.00
sdv               0.00     0.00    0.00   37.00     0.00 56272.00  3041.73    29.06  655.35    0.00  655.35  27.03 100.00
sdw               0.00    37.00    0.00   41.00     0.00 37280.00  1818.54    16.98  288.49    0.00  288.49  24.39 100.00
sdx               0.00    25.00    0.00   41.00     0.00 43500.00  2121.95    16.94  298.44    0.00  298.44  24.39 100.00
sdy               0.00    43.00    0.00   27.00     0.00 25664.00  1901.04    14.19  305.33    0.00  305.33  36.89  99.60
sds               0.00    18.00    4.00   54.00    32.00 63448.00  2188.97    12.10  330.69  319.00  331.56  17.24 100.00
sdq               0.00    30.00    0.00   42.00     0.00 28404.00  1352.57    14.70  255.81    0.00  255.81  23.81 100.00
sdz               0.00     9.00    0.00    6.00     0.00   108.00    36.00     0.08   12.67    0.00   12.67  12.67   7.60
dm-0              0.00     0.00    0.00   15.00     0.00   108.00    14.40     0.20   13.60    0.00   13.60   5.07   7.60
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdaa              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          10.05    0.00    5.00   32.12    0.00   52.84

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     4.00    0.00   11.00     0.00  8320.00  1512.73    10.92  649.82    0.00  649.82  90.91 100.00
sdb               0.00     0.00    0.00    4.00     0.00  1048.00   524.00     7.99  421.00    0.00  421.00 250.00 100.00
sdc               0.00     3.00    0.00    7.00     0.00  9300.00  2657.14    11.07  455.43    0.00  455.43 142.86 100.00
sdd               0.00     5.00    0.00   12.00     0.00 10360.00  1726.67    11.84  367.33    0.00  367.33  83.33 100.00
sdf               0.00     0.00    0.00    7.00     0.00  6960.00  1988.57     4.79  537.14    0.00  537.14 142.86 100.00
sde               0.00     7.00    0.00   11.00     0.00  8056.00  1464.73    11.04  871.64    0.00  871.64  90.91 100.00
sdg               0.00    17.00    0.00  159.00     0.00   908.00    11.42   161.30  984.73    0.00  984.73   6.29 100.00
sdh               0.00     5.00    0.00    8.00     0.00  9372.00  2343.00    10.35  554.50    0.00  554.50 125.00 100.00
sdi               0.00    16.00    0.00    6.00     0.00  2344.00   781.33    20.84  793.33    0.00  793.33 166.67 100.00
sdj               0.00     3.00    0.00   56.00     0.00 56476.00  2017.00    19.03  330.29    0.00  330.29  17.86 100.00
sdk               0.00     0.00    1.00   10.00     8.00 11816.00  2149.82     7.46  330.55  236.00  340.00  90.91 100.00
sdl               0.00     0.00    0.00    6.00     0.00  8712.00  2904.00     9.24  222.00    0.00  222.00 166.67 100.00
sdm               0.00     4.00    1.00    8.00     8.00  7024.00  1562.67    13.68  746.67  224.00  812.00 111.11 100.00
sdo               0.00     2.00    0.00   36.00     0.00 55464.00  3081.33    30.46  655.44    0.00  655.44  27.78 100.00
sdn               0.00     4.00    0.00    6.00     0.00  4648.00  1549.33    10.10  491.33    0.00  491.33 166.67 100.00
sdp               0.00     4.00    0.00    6.00     0.00  2604.00   868.00     9.97  712.67    0.00  712.67 166.67 100.00
sdr               0.00     1.00    1.00   11.00     8.00  5712.00   953.33    12.92  930.33  496.00  969.82  83.33 100.00
sdt               0.00     4.00    1.00    4.00     8.00  4356.00  1745.60    11.03  586.40  504.00  607.00 200.80 100.40
sdu               0.00     4.00    0.00    9.00     0.00  6516.00  1448.00    10.96  744.89    0.00  744.89 111.56 100.40
sdv               0.00     3.00    1.00    9.00     8.00  7992.00  1600.00    11.75  694.80  460.00  720.89 100.40 100.40
sdw               0.00     4.00    0.00   41.00     0.00 57256.00  2792.98    23.18  508.20    0.00  508.20  24.49 100.40
sdx               0.00     5.00    0.00   19.00     0.00 25428.00  2676.63    12.89  442.74    0.00  442.74  52.84 100.40
sdy               0.00     3.00    0.00   39.00     0.00 70160.00  3597.95    27.27  588.72    0.00  588.72  25.74 100.40
sds               0.00     3.00    1.00    5.00     8.00  8228.00  2745.33    11.59  378.67  236.00  407.20 167.33 100.40
