       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00  372012.6  282945.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  364185.3  173772.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  451020.9  317394.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  427278.8  298057.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  488474.8  334162.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  487822.4  317033.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  477010.3  301344.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  436947.7  293409.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  423528.0  306624.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  437919.4  303791.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  383319.2  256186.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  389762.6  273086.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  399109.6  269747.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  371353.5  252622.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  548114.0  358424.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  473544.2  292748.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  477580.0  295337.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  425232.0  284942.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  415605.2  304351.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  370122.3  295013.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  276373.5  194978.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  155170.8  91269.78
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  364596.1  263548.1
