       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  218658.3  285479.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  176281.2  302567.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  200551.6  193956.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  210336.8  354452.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.11      0.00      0.00      0.00  445572.4  306004.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  201110.5  300302.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.72      0.00      0.00      0.00  236426.0  335703.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  289976.6  390858.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  185659.1  364695.5
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00  158107.0  132059.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  318823.1  283908.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  210967.7  319700.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  361144.0  163611.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  217915.0  296954.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  210602.4  470931.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  326869.6  328000.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.73      0.00      0.00      0.00  198883.2  142855.1
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  421926.4  207246.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  299359.2  311368.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  338528.3  237492.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  207011.1  213773.5
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  292695.7  358633.8
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  224075.8  364970.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  306415.0  284832.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  354302.2  257592.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  217367.7  355851.3
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  273796.2  151163.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  251946.9  322972.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  219146.2  184683.0
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  297566.1  270136.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  157884.8  299827.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  310090.8  117122.2
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  256344.9  224246.4
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  281191.4  262579.9
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  194206.5  189656.7
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  226067.9  242923.7
